Features,comp,Topic,k,Ideology,protos.random,n,comp1,comp2,Hop,protos,svm,diff,protos.diff,by
BoW,Feb-Apr,LGBT,8,C,0.5634,10,Feb,Apr,2,0.6446,0.6809,0.0363,0.0812,Month
BoW,Feb-Apr,LGBT,8,ER,0.5871,10,Feb,Apr,2,0.6194,0.7051,0.0857,0.0324,Month
BoW,Feb-Apr,LGBT,8,L,0.5387,10,Feb,Apr,2,0.6008,0.6999,0.099,0.0622,Month
BoW,Feb-Apr,LGBT,8,LC,0.5381,10,Feb,Apr,2,0.6154,0.7168,0.1013,0.0774,Month
BoW,Feb-Apr,LGBT,8,R,0.5498,10,Feb,Apr,2,0.6599,0.7141,0.0542,0.1101,Month
BoW,Feb-Apr,LGBT,8,RC,0.5373,10,Feb,Apr,2,0.5797,0.7066,0.1269,0.0424,Month
BoW,Feb-Apr,LGBT,16,C,0.582,10,Feb,Apr,2,0.6355,0.6809,0.0454,0.0535,Month
BoW,Feb-Apr,LGBT,16,ER,0.5802,10,Feb,Apr,2,0.6465,0.7051,0.0586,0.0663,Month
BoW,Feb-Apr,LGBT,16,L,0.5621,10,Feb,Apr,2,0.6274,0.6999,0.0725,0.0652,Month
BoW,Feb-Apr,LGBT,16,LC,0.5651,10,Feb,Apr,2,0.627,0.7168,0.0897,0.0619,Month
BoW,Feb-Apr,LGBT,16,R,0.5862,10,Feb,Apr,2,0.6766,0.7141,0.0376,0.0903,Month
BoW,Feb-Apr,LGBT,16,RC,0.6005,10,Feb,Apr,2,0.6123,0.7066,0.0942,0.0118,Month
BoW,Feb-Apr,LGBT,32,C,0.6073,10,Feb,Apr,2,0.6579,0.6809,0.023,0.0506,Month
BoW,Feb-Apr,LGBT,32,ER,0.6427,10,Feb,Apr,2,0.658,0.7051,0.0471,0.0153,Month
BoW,Feb-Apr,LGBT,32,L,0.5954,10,Feb,Apr,2,0.6613,0.6999,0.0386,0.0659,Month
BoW,Feb-Apr,LGBT,32,LC,0.5841,10,Feb,Apr,2,0.6545,0.7168,0.0623,0.0704,Month
BoW,Feb-Apr,LGBT,32,R,0.6272,10,Feb,Apr,2,0.7042,0.7141,0.0099,0.077,Month
BoW,Feb-Apr,LGBT,32,RC,0.5937,10,Feb,Apr,2,0.6145,0.7066,0.092,0.0208,Month
BoW,Feb-Aug,AsylumSeekers,4,C,0.5425,10,Feb,Aug,6,0.5858,0.681,0.0952,0.0433,Month
BoW,Feb-Aug,AsylumSeekers,4,ER,0.4789,10,Feb,Aug,6,0.5704,0.6184,0.048,0.0916,Month
BoW,Feb-Aug,AsylumSeekers,4,L,0.5289,10,Feb,Aug,6,0.5796,0.6078,0.0282,0.0507,Month
BoW,Feb-Aug,AsylumSeekers,4,LC,0.5335,10,Feb,Aug,6,0.5841,0.6908,0.1067,0.0506,Month
BoW,Feb-Aug,AsylumSeekers,4,R,0.495,10,Feb,Aug,6,0.5797,0.6638,0.0841,0.0847,Month
BoW,Feb-Aug,AsylumSeekers,4,RC,0.5353,10,Feb,Aug,6,0.5465,0.692,0.1455,0.0111,Month
BoW,Feb-Aug,AsylumSeekers,8,C,0.5448,10,Feb,Aug,6,0.5885,0.681,0.0925,0.0437,Month
BoW,Feb-Aug,AsylumSeekers,8,ER,0.5147,10,Feb,Aug,6,0.5698,0.6184,0.0487,0.0551,Month
BoW,Feb-Aug,AsylumSeekers,8,L,0.5387,10,Feb,Aug,6,0.5528,0.6078,0.055,0.0141,Month
BoW,Feb-Aug,AsylumSeekers,8,LC,0.5471,10,Feb,Aug,6,0.5896,0.6908,0.1011,0.0425,Month
BoW,Feb-Aug,AsylumSeekers,8,R,0.5205,10,Feb,Aug,6,0.5848,0.6638,0.079,0.0643,Month
BoW,Feb-Aug,AsylumSeekers,8,RC,0.5654,10,Feb,Aug,6,0.6112,0.692,0.0807,0.0459,Month
BoW,Feb-Aug,AsylumSeekers,16,C,0.5774,10,Feb,Aug,6,0.6189,0.681,0.0621,0.0415,Month
BoW,Feb-Aug,AsylumSeekers,16,ER,0.5254,10,Feb,Aug,6,0.5799,0.6184,0.0385,0.0545,Month
BoW,Feb-Aug,AsylumSeekers,16,L,0.5791,10,Feb,Aug,6,0.5694,0.6078,0.0384,-0.0097,Month
BoW,Feb-Aug,AsylumSeekers,16,LC,0.568,10,Feb,Aug,6,0.6127,0.6908,0.0781,0.0447,Month
BoW,Feb-Aug,AsylumSeekers,16,R,0.5504,10,Feb,Aug,6,0.6038,0.6638,0.06,0.0534,Month
BoW,Feb-Aug,AsylumSeekers,16,RC,0.592,10,Feb,Aug,6,0.6297,0.692,0.0623,0.0377,Month
BoW,Feb-Aug,AsylumSeekers,32,C,0.5986,10,Feb,Aug,6,0.6219,0.681,0.0591,0.0233,Month
BoW,Feb-Aug,AsylumSeekers,32,ER,0.5592,10,Feb,Aug,6,0.5856,0.6184,0.0328,0.0264,Month
BoW,Feb-Aug,AsylumSeekers,32,L,0.5909,10,Feb,Aug,6,0.6025,0.6078,0.0053,0.0115,Month
BoW,Feb-Aug,AsylumSeekers,32,LC,0.598,10,Feb,Aug,6,0.627,0.6908,0.0637,0.029,Month
BoW,Feb-Aug,AsylumSeekers,32,R,0.596,10,Feb,Aug,6,0.6261,0.6638,0.0378,0.0301,Month
BoW,Feb-Aug,AsylumSeekers,32,RC,0.6404,10,Feb,Aug,6,0.6412,0.692,0.0508,8e-04,Month
BoW,Feb-Aug,ClimateChange,4,C,0.5105,10,Feb,Aug,6,0.5758,0.6735,0.0977,0.0652,Month
BoW,Feb-Aug,ClimateChange,4,ER,0.5163,10,Feb,Aug,6,0.57,0.6308,0.0608,0.0537,Month
BoW,Feb-Aug,ClimateChange,4,L,0.5264,10,Feb,Aug,6,0.5954,0.7258,0.1304,0.0689,Month
BoW,Feb-Aug,ClimateChange,4,LC,0.525,10,Feb,Aug,6,0.5599,0.6968,0.1368,0.0349,Month
BoW,Feb-Aug,ClimateChange,4,R,0.5515,10,Feb,Aug,6,0.6142,0.702,0.0879,0.0627,Month
BoW,Feb-Aug,ClimateChange,4,RC,0.5068,10,Feb,Aug,6,0.5885,0.6559,0.0675,0.0816,Month
BoW,Feb-Aug,ClimateChange,8,C,0.5165,10,Feb,Aug,6,0.5929,0.6735,0.0806,0.0763,Month
BoW,Feb-Aug,ClimateChange,8,ER,0.5162,10,Feb,Aug,6,0.6009,0.6308,0.03,0.0846,Month
BoW,Feb-Aug,ClimateChange,8,L,0.5556,10,Feb,Aug,6,0.619,0.7258,0.1068,0.0633,Month
BoW,Feb-Aug,ClimateChange,8,LC,0.5376,10,Feb,Aug,6,0.5858,0.6968,0.111,0.0482,Month
BoW,Feb-Aug,ClimateChange,8,R,0.5628,10,Feb,Aug,6,0.641,0.702,0.061,0.0782,Month
BoW,Feb-Aug,ClimateChange,8,RC,0.5184,10,Feb,Aug,6,0.5924,0.6559,0.0635,0.074,Month
BoW,Feb-Aug,ClimateChange,16,C,0.5361,10,Feb,Aug,6,0.5949,0.6735,0.0787,0.0587,Month
BoW,Feb-Aug,ClimateChange,16,ER,0.5359,10,Feb,Aug,6,0.611,0.6308,0.0199,0.0751,Month
BoW,Feb-Aug,ClimateChange,16,L,0.5716,10,Feb,Aug,6,0.6375,0.7258,0.0883,0.0659,Month
BoW,Feb-Aug,ClimateChange,16,LC,0.5482,10,Feb,Aug,6,0.5994,0.6968,0.0973,0.0512,Month
BoW,Feb-Aug,ClimateChange,16,R,0.617,10,Feb,Aug,6,0.6499,0.702,0.0521,0.0329,Month
BoW,Feb-Aug,ClimateChange,16,RC,0.5287,10,Feb,Aug,6,0.6111,0.6559,0.0448,0.0824,Month
BoW,Feb-Aug,ClimateChange,32,C,0.5624,10,Feb,Aug,6,0.6169,0.6735,0.0566,0.0545,Month
BoW,Feb-Aug,ClimateChange,32,ER,0.5833,10,Feb,Aug,6,0.6224,0.6308,0.0085,0.0391,Month
BoW,Feb-Aug,ClimateChange,32,L,0.611,10,Feb,Aug,6,0.6576,0.7258,0.0682,0.0466,Month
BoW,Feb-Aug,ClimateChange,32,LC,0.568,10,Feb,Aug,6,0.6296,0.6968,0.0672,0.0616,Month
BoW,Feb-Aug,ClimateChange,32,R,0.6246,10,Feb,Aug,6,0.6712,0.702,0.0308,0.0467,Month
BoW,Feb-Aug,ClimateChange,32,RC,0.5702,10,Feb,Aug,6,0.6384,0.6559,0.0175,0.0683,Month
BoW,Feb-Aug,GunControl,4,C,0.5746,10,Feb,Aug,6,0.6616,0.7746,0.113,0.087,Month
BoW,Feb-Aug,GunControl,4,ER,0.5802,10,Feb,Aug,6,0.677,0.7781,0.1011,0.0968,Month
BoW,Feb-Aug,GunControl,4,L,0.6068,10,Feb,Aug,6,0.7194,0.7909,0.0715,0.1127,Month
BoW,Feb-Aug,GunControl,4,LC,0.563,10,Feb,Aug,6,0.669,0.7798,0.1108,0.106,Month
BoW,Feb-Aug,GunControl,4,R,0.5824,10,Feb,Aug,6,0.6479,0.7888,0.141,0.0655,Month
BoW,Feb-Aug,GunControl,4,RC,0.5892,10,Feb,Aug,6,0.6578,0.7554,0.0976,0.0686,Month
BoW,Feb-Aug,GunControl,8,C,0.6054,10,Feb,Aug,6,0.6966,0.7746,0.0781,0.0911,Month
BoW,Feb-Aug,GunControl,8,ER,0.5771,10,Feb,Aug,6,0.7135,0.7781,0.0646,0.1364,Month
BoW,Feb-Aug,GunControl,8,L,0.6592,10,Feb,Aug,6,0.7668,0.7909,0.0242,0.1075,Month
BoW,Feb-Aug,GunControl,8,LC,0.6049,10,Feb,Aug,6,0.7079,0.7798,0.0719,0.103,Month
BoW,Feb-Aug,GunControl,8,R,0.6171,10,Feb,Aug,6,0.6871,0.7888,0.1017,0.07,Month
BoW,Feb-Aug,GunControl,8,RC,0.6169,10,Feb,Aug,6,0.6824,0.7554,0.073,0.0655,Month
BoW,Feb-Aug,GunControl,16,C,0.6349,10,Feb,Aug,6,0.7322,0.7746,0.0424,0.0972,Month
BoW,Feb-Aug,GunControl,16,ER,0.6474,10,Feb,Aug,6,0.7277,0.7781,0.0504,0.0803,Month
BoW,Feb-Aug,GunControl,16,L,0.707,10,Feb,Aug,6,0.7563,0.7909,0.0346,0.0493,Month
BoW,Feb-Aug,GunControl,16,LC,0.6352,10,Feb,Aug,6,0.7273,0.7798,0.0525,0.0922,Month
BoW,Feb-Aug,GunControl,16,R,0.6375,10,Feb,Aug,6,0.7067,0.7888,0.0821,0.0692,Month
BoW,Feb-Aug,GunControl,16,RC,0.6495,10,Feb,Aug,6,0.7003,0.7554,0.0551,0.0508,Month
BoW,Feb-Aug,GunControl,32,C,0.6843,10,Feb,Aug,6,0.7462,0.7746,0.0284,0.0619,Month
BoW,Feb-Aug,GunControl,32,ER,0.6796,10,Feb,Aug,6,0.7594,0.7781,0.0186,0.0799,Month
BoW,Feb-Aug,GunControl,32,L,0.7405,10,Feb,Aug,6,0.7812,0.7909,0.0097,0.0407,Month
BoW,Feb-Aug,GunControl,32,LC,0.6642,10,Feb,Aug,6,0.7535,0.7798,0.0263,0.0892,Month
BoW,Feb-Aug,GunControl,32,R,0.6791,10,Feb,Aug,6,0.7324,0.7888,0.0564,0.0533,Month
BoW,Feb-Aug,GunControl,32,RC,0.6808,10,Feb,Aug,6,0.732,0.7554,0.0234,0.0512,Month
BoW,Feb-Aug,IllegalImmi,4,C,0.5147,10,Feb,Aug,6,0.5854,0.7102,0.1249,0.0707,Month
BoW,Feb-Aug,IllegalImmi,4,ER,0.5353,10,Feb,Aug,6,0.6053,0.7008,0.0955,0.07,Month
BoW,Feb-Aug,IllegalImmi,4,L,0.5207,10,Feb,Aug,6,0.542,0.6568,0.1149,0.0213,Month
BoW,Feb-Aug,IllegalImmi,4,LC,0.542,10,Feb,Aug,6,0.6061,0.7092,0.1031,0.0641,Month
BoW,Feb-Aug,IllegalImmi,4,R,0.5176,10,Feb,Aug,6,0.6102,0.7117,0.1016,0.0925,Month
BoW,Feb-Aug,IllegalImmi,4,RC,0.5664,10,Feb,Aug,6,0.5775,0.713,0.1355,0.0111,Month
BoW,Feb-Aug,IllegalImmi,8,C,0.5306,10,Feb,Aug,6,0.591,0.7102,0.1192,0.0604,Month
BoW,Feb-Aug,IllegalImmi,8,ER,0.5644,10,Feb,Aug,6,0.6138,0.7008,0.087,0.0494,Month
BoW,Feb-Aug,IllegalImmi,8,L,0.4986,10,Feb,Aug,6,0.5674,0.6568,0.0894,0.0688,Month
BoW,Feb-Aug,IllegalImmi,8,LC,0.5635,10,Feb,Aug,6,0.6152,0.7092,0.094,0.0517,Month
BoW,Feb-Aug,IllegalImmi,8,R,0.535,10,Feb,Aug,6,0.6007,0.7117,0.111,0.0656,Month
BoW,Feb-Aug,IllegalImmi,8,RC,0.5902,10,Feb,Aug,6,0.5829,0.713,0.1302,-0.0073,Month
BoW,Feb-Aug,IllegalImmi,16,C,0.5803,10,Feb,Aug,6,0.6489,0.7102,0.0614,0.0686,Month
BoW,Feb-Aug,IllegalImmi,16,ER,0.5862,10,Feb,Aug,6,0.638,0.7008,0.0628,0.0518,Month
BoW,Feb-Aug,IllegalImmi,16,L,0.527,10,Feb,Aug,6,0.5776,0.6568,0.0792,0.0506,Month
BoW,Feb-Aug,IllegalImmi,16,LC,0.5906,10,Feb,Aug,6,0.6485,0.7092,0.0607,0.0579,Month
BoW,Feb-Aug,IllegalImmi,16,R,0.5664,10,Feb,Aug,6,0.6218,0.7117,0.0899,0.0553,Month
BoW,Feb-Aug,IllegalImmi,16,RC,0.5696,10,Feb,Aug,6,0.6177,0.713,0.0953,0.048,Month
BoW,Feb-Aug,IllegalImmi,32,C,0.6153,10,Feb,Aug,6,0.6742,0.7102,0.036,0.0589,Month
BoW,Feb-Aug,IllegalImmi,32,ER,0.6146,10,Feb,Aug,6,0.671,0.7008,0.0298,0.0564,Month
BoW,Feb-Aug,IllegalImmi,32,L,0.5639,10,Feb,Aug,6,0.6088,0.6568,0.048,0.0449,Month
BoW,Feb-Aug,IllegalImmi,32,LC,0.6247,10,Feb,Aug,6,0.6695,0.7092,0.0397,0.0448,Month
BoW,Feb-Aug,IllegalImmi,32,R,0.588,10,Feb,Aug,6,0.6534,0.7117,0.0583,0.0654,Month
BoW,Feb-Aug,IllegalImmi,32,RC,0.6288,10,Feb,Aug,6,0.6468,0.713,0.0662,0.018,Month
BoW,Feb-Aug,LGBT,4,C,0.5077,10,Feb,Aug,6,0.5864,0.6508,0.0644,0.0787,Month
BoW,Feb-Aug,LGBT,4,ER,0.5512,10,Feb,Aug,6,0.5738,0.6717,0.0979,0.0225,Month
BoW,Feb-Aug,LGBT,4,L,0.5342,10,Feb,Aug,6,0.6,0.747,0.147,0.0658,Month
BoW,Feb-Aug,LGBT,4,LC,0.539,10,Feb,Aug,6,0.5743,0.6967,0.1223,0.0353,Month
BoW,Feb-Aug,LGBT,4,R,0.525,10,Feb,Aug,6,0.6394,0.7205,0.0812,0.1144,Month
BoW,Feb-Aug,LGBT,4,RC,0.5233,10,Feb,Aug,6,0.5925,0.6838,0.0913,0.0692,Month
BoW,Feb-Aug,LGBT,8,C,0.5433,10,Feb,Aug,6,0.5982,0.6508,0.0526,0.0549,Month
BoW,Feb-Aug,LGBT,8,ER,0.5871,10,Feb,Aug,6,0.5754,0.6717,0.0963,-0.0117,Month
BoW,Feb-Aug,LGBT,8,L,0.5492,10,Feb,Aug,6,0.6249,0.747,0.1221,0.0756,Month
BoW,Feb-Aug,LGBT,8,LC,0.5503,10,Feb,Aug,6,0.5837,0.6967,0.1129,0.0335,Month
BoW,Feb-Aug,LGBT,8,R,0.5572,10,Feb,Aug,6,0.6662,0.7205,0.0543,0.109,Month
BoW,Feb-Aug,LGBT,8,RC,0.5568,10,Feb,Aug,6,0.6012,0.6838,0.0827,0.0444,Month
BoW,Feb-Aug,LGBT,16,C,0.5769,10,Feb,Aug,6,0.606,0.6508,0.0448,0.0291,Month
BoW,Feb-Aug,LGBT,16,ER,0.6192,10,Feb,Aug,6,0.605,0.6717,0.0667,-0.0141,Month
BoW,Feb-Aug,LGBT,16,L,0.5747,10,Feb,Aug,6,0.6504,0.747,0.0966,0.0757,Month
BoW,Feb-Aug,LGBT,16,LC,0.5671,10,Feb,Aug,6,0.6088,0.6967,0.0878,0.0418,Month
BoW,Feb-Aug,LGBT,16,R,0.6005,10,Feb,Aug,6,0.6916,0.7205,0.0289,0.0911,Month
BoW,Feb-Aug,LGBT,16,RC,0.571,10,Feb,Aug,6,0.6307,0.6838,0.0531,0.0597,Month
BoW,Feb-Aug,LGBT,32,C,0.5793,10,Feb,Aug,6,0.6079,0.6508,0.0429,0.0286,Month
BoW,Feb-Aug,LGBT,32,ER,0.6258,10,Feb,Aug,6,0.6412,0.6717,0.0304,0.0154,Month
BoW,Feb-Aug,LGBT,32,L,0.601,10,Feb,Aug,6,0.676,0.747,0.071,0.075,Month
BoW,Feb-Aug,LGBT,32,LC,0.5926,10,Feb,Aug,6,0.6342,0.6967,0.0625,0.0416,Month
BoW,Feb-Aug,LGBT,32,R,0.605,10,Feb,Aug,6,0.6748,0.7205,0.0458,0.0697,Month
BoW,Feb-Aug,LGBT,32,RC,0.5955,10,Feb,Aug,6,0.6519,0.6838,0.0319,0.0564,Month
BoW,Feb-Jul,AsylumSeekers,4,C,0.5064,10,Feb,Jul,5,0.5753,0.6532,0.0779,0.0688,Month
BoW,Feb-Jul,AsylumSeekers,4,ER,0.5404,10,Feb,Jul,5,0.5361,0.6113,0.0752,-0.0044,Month
BoW,Feb-Jul,AsylumSeekers,4,L,0.5086,10,Feb,Jul,5,0.561,0.6285,0.0675,0.0524,Month
BoW,Feb-Jul,AsylumSeekers,4,LC,0.5605,10,Feb,Jul,5,0.6147,0.6915,0.0768,0.0542,Month
BoW,Feb-Jul,AsylumSeekers,4,R,0.5252,10,Feb,Jul,5,0.5897,0.6548,0.0651,0.0645,Month
BoW,Feb-Jul,AsylumSeekers,4,RC,0.5298,10,Feb,Jul,5,0.642,0.6926,0.0505,0.1123,Month
BoW,Feb-Jul,AsylumSeekers,8,C,0.5419,10,Feb,Jul,5,0.5942,0.6532,0.059,0.0523,Month
BoW,Feb-Jul,AsylumSeekers,8,ER,0.5364,10,Feb,Jul,5,0.5759,0.6113,0.0354,0.0395,Month
BoW,Feb-Jul,AsylumSeekers,8,L,0.5314,10,Feb,Jul,5,0.5627,0.6285,0.0658,0.0313,Month
BoW,Feb-Jul,AsylumSeekers,8,LC,0.5736,10,Feb,Jul,5,0.628,0.6915,0.0634,0.0545,Month
BoW,Feb-Jul,AsylumSeekers,8,R,0.5149,10,Feb,Jul,5,0.587,0.6548,0.0678,0.0721,Month
BoW,Feb-Jul,AsylumSeekers,8,RC,0.5578,10,Feb,Jul,5,0.6618,0.6926,0.0307,0.1041,Month
BoW,Feb-Jul,AsylumSeekers,16,C,0.5668,10,Feb,Jul,5,0.6195,0.6532,0.0337,0.0527,Month
BoW,Feb-Jul,AsylumSeekers,16,ER,0.5638,10,Feb,Jul,5,0.6137,0.6113,-0.0024,0.0499,Month
BoW,Feb-Jul,AsylumSeekers,16,L,0.5571,10,Feb,Jul,5,0.59,0.6285,0.0385,0.0329,Month
BoW,Feb-Jul,AsylumSeekers,16,LC,0.6035,10,Feb,Jul,5,0.6399,0.6915,0.0516,0.0364,Month
BoW,Feb-Jul,AsylumSeekers,16,R,0.5534,10,Feb,Jul,5,0.5949,0.6548,0.0598,0.0415,Month
BoW,Feb-Jul,AsylumSeekers,16,RC,0.5925,10,Feb,Jul,5,0.6582,0.6926,0.0343,0.0657,Month
BoW,Feb-Jul,AsylumSeekers,32,C,0.5866,10,Feb,Jul,5,0.6476,0.6532,0.0056,0.061,Month
BoW,Feb-Jul,AsylumSeekers,32,ER,0.6004,10,Feb,Jul,5,0.6136,0.6113,-0.0023,0.0133,Month
BoW,Feb-Jul,AsylumSeekers,32,L,0.5781,10,Feb,Jul,5,0.5951,0.6285,0.0334,0.017,Month
BoW,Feb-Jul,AsylumSeekers,32,LC,0.6185,10,Feb,Jul,5,0.6578,0.6915,0.0337,0.0393,Month
BoW,Feb-Jul,AsylumSeekers,32,R,0.5916,10,Feb,Jul,5,0.6215,0.6548,0.0333,0.0298,Month
BoW,Feb-Jul,AsylumSeekers,32,RC,0.6296,10,Feb,Jul,5,0.6832,0.6926,0.0093,0.0536,Month
BoW,Feb-Jul,ClimateChange,4,C,0.5027,10,Feb,Jul,5,0.5325,0.6667,0.1342,0.0298,Month
BoW,Feb-Jul,ClimateChange,4,ER,0.4911,10,Feb,Jul,5,0.5506,0.5698,0.0193,0.0595,Month
BoW,Feb-Jul,ClimateChange,4,L,0.5298,10,Feb,Jul,5,0.5922,0.6987,0.1064,0.0625,Month
BoW,Feb-Jul,ClimateChange,4,LC,0.5077,10,Feb,Jul,5,0.5579,0.6852,0.1273,0.0503,Month
BoW,Feb-Jul,ClimateChange,4,R,0.5136,10,Feb,Jul,5,0.5714,0.6472,0.0758,0.0579,Month
BoW,Feb-Jul,ClimateChange,4,RC,0.5165,10,Feb,Jul,5,0.5637,0.6797,0.116,0.0472,Month
BoW,Feb-Jul,ClimateChange,8,C,0.5169,10,Feb,Jul,5,0.5395,0.6667,0.1272,0.0225,Month
BoW,Feb-Jul,ClimateChange,8,ER,0.5164,10,Feb,Jul,5,0.5666,0.5698,0.0032,0.0502,Month
BoW,Feb-Jul,ClimateChange,8,L,0.5664,10,Feb,Jul,5,0.5972,0.6987,0.1015,0.0308,Month
BoW,Feb-Jul,ClimateChange,8,LC,0.5233,10,Feb,Jul,5,0.5739,0.6852,0.1113,0.0506,Month
BoW,Feb-Jul,ClimateChange,8,R,0.5467,10,Feb,Jul,5,0.5993,0.6472,0.0479,0.0526,Month
BoW,Feb-Jul,ClimateChange,8,RC,0.5211,10,Feb,Jul,5,0.5614,0.6797,0.1183,0.0403,Month
BoW,Feb-Jul,ClimateChange,16,C,0.5244,10,Feb,Jul,5,0.5629,0.6667,0.1038,0.0384,Month
BoW,Feb-Jul,ClimateChange,16,ER,0.5281,10,Feb,Jul,5,0.5658,0.5698,0.004,0.0377,Month
BoW,Feb-Jul,ClimateChange,16,L,0.5782,10,Feb,Jul,5,0.6076,0.6987,0.0911,0.0293,Month
BoW,Feb-Jul,ClimateChange,16,LC,0.5369,10,Feb,Jul,5,0.593,0.6852,0.0923,0.0561,Month
BoW,Feb-Jul,ClimateChange,16,R,0.5569,10,Feb,Jul,5,0.6138,0.6472,0.0334,0.0569,Month
BoW,Feb-Jul,ClimateChange,16,RC,0.5333,10,Feb,Jul,5,0.57,0.6797,0.1097,0.0367,Month
BoW,Feb-Jul,ClimateChange,32,C,0.5431,10,Feb,Jul,5,0.5994,0.6667,0.0673,0.0563,Month
BoW,Feb-Jul,ClimateChange,32,ER,0.549,10,Feb,Jul,5,0.5841,0.5698,-0.0143,0.0352,Month
BoW,Feb-Jul,ClimateChange,32,L,0.5992,10,Feb,Jul,5,0.6325,0.6987,0.0662,0.0333,Month
BoW,Feb-Jul,ClimateChange,32,LC,0.5521,10,Feb,Jul,5,0.6052,0.6852,0.0801,0.053,Month
BoW,Feb-Jul,ClimateChange,32,R,0.5917,10,Feb,Jul,5,0.6263,0.6472,0.0209,0.0346,Month
BoW,Feb-Jul,ClimateChange,32,RC,0.5661,10,Feb,Jul,5,0.606,0.6797,0.0737,0.0399,Month
BoW,Feb-Jul,GunControl,4,C,0.5935,10,Feb,Jul,5,0.7072,0.7526,0.0455,0.1137,Month
BoW,Feb-Jul,GunControl,4,ER,0.5144,10,Feb,Jul,5,0.6585,0.7184,0.0599,0.1441,Month
BoW,Feb-Jul,GunControl,4,L,0.5916,10,Feb,Jul,5,0.6742,0.6885,0.0143,0.0826,Month
BoW,Feb-Jul,GunControl,4,LC,0.5487,10,Feb,Jul,5,0.6613,0.7104,0.0491,0.1126,Month
BoW,Feb-Jul,GunControl,4,R,0.5827,10,Feb,Jul,5,0.6543,0.7624,0.1081,0.0716,Month
BoW,Feb-Jul,GunControl,4,RC,0.5746,10,Feb,Jul,5,0.6436,0.7363,0.0926,0.069,Month
BoW,Feb-Jul,GunControl,8,C,0.6383,10,Feb,Jul,5,0.7038,0.7526,0.0488,0.0656,Month
BoW,Feb-Jul,GunControl,8,ER,0.626,10,Feb,Jul,5,0.6465,0.7184,0.0719,0.0205,Month
BoW,Feb-Jul,GunControl,8,L,0.6279,10,Feb,Jul,5,0.6902,0.6885,-0.0017,0.0623,Month
BoW,Feb-Jul,GunControl,8,LC,0.5786,10,Feb,Jul,5,0.673,0.7104,0.0374,0.0945,Month
BoW,Feb-Jul,GunControl,8,R,0.6036,10,Feb,Jul,5,0.7048,0.7624,0.0575,0.1013,Month
BoW,Feb-Jul,GunControl,8,RC,0.5952,10,Feb,Jul,5,0.6788,0.7363,0.0574,0.0837,Month
BoW,Feb-Jul,GunControl,16,C,0.6538,10,Feb,Jul,5,0.7184,0.7526,0.0343,0.0645,Month
BoW,Feb-Jul,GunControl,16,ER,0.6486,10,Feb,Jul,5,0.6821,0.7184,0.0363,0.0335,Month
BoW,Feb-Jul,GunControl,16,L,0.6503,10,Feb,Jul,5,0.7178,0.6885,-0.0293,0.0675,Month
BoW,Feb-Jul,GunControl,16,LC,0.6134,10,Feb,Jul,5,0.6859,0.7104,0.0245,0.0725,Month
BoW,Feb-Jul,GunControl,16,R,0.6527,10,Feb,Jul,5,0.7103,0.7624,0.052,0.0577,Month
BoW,Feb-Jul,GunControl,16,RC,0.6622,10,Feb,Jul,5,0.7012,0.7363,0.0351,0.0389,Month
BoW,Feb-Jul,GunControl,32,C,0.6864,10,Feb,Jul,5,0.7462,0.7526,0.0065,0.0598,Month
BoW,Feb-Jul,GunControl,32,ER,0.6825,10,Feb,Jul,5,0.6564,0.7184,0.062,-0.0261,Month
BoW,Feb-Jul,GunControl,32,L,0.6602,10,Feb,Jul,5,0.7158,0.6885,-0.0273,0.0556,Month
BoW,Feb-Jul,GunControl,32,LC,0.652,10,Feb,Jul,5,0.7055,0.7104,0.0049,0.0536,Month
BoW,Feb-Jul,GunControl,32,R,0.689,10,Feb,Jul,5,0.7248,0.7624,0.0376,0.0358,Month
BoW,Feb-Jul,GunControl,32,RC,0.688,10,Feb,Jul,5,0.7157,0.7363,0.0205,0.0277,Month
BoW,Feb-Jul,IllegalImmi,4,C,0.5421,10,Feb,Jul,5,0.6081,0.7334,0.1254,0.066,Month
BoW,Feb-Jul,IllegalImmi,4,ER,0.5316,10,Feb,Jul,5,0.5896,0.6924,0.1027,0.058,Month
BoW,Feb-Jul,IllegalImmi,4,L,0.5231,10,Feb,Jul,5,0.5865,0.6796,0.0932,0.0634,Month
BoW,Feb-Jul,IllegalImmi,4,LC,0.5603,10,Feb,Jul,5,0.6149,0.7418,0.1269,0.0546,Month
BoW,Feb-Jul,IllegalImmi,4,R,0.5413,10,Feb,Jul,5,0.6076,0.7292,0.1215,0.0663,Month
BoW,Feb-Jul,IllegalImmi,4,RC,0.5962,10,Feb,Jul,5,0.6391,0.7092,0.0701,0.043,Month
BoW,Feb-Jul,IllegalImmi,8,C,0.5853,10,Feb,Jul,5,0.6591,0.7334,0.0744,0.0737,Month
BoW,Feb-Jul,IllegalImmi,8,ER,0.5535,10,Feb,Jul,5,0.6068,0.6924,0.0856,0.0533,Month
BoW,Feb-Jul,IllegalImmi,8,L,0.5439,10,Feb,Jul,5,0.5911,0.6796,0.0885,0.0472,Month
BoW,Feb-Jul,IllegalImmi,8,LC,0.5744,10,Feb,Jul,5,0.6328,0.7418,0.1089,0.0584,Month
BoW,Feb-Jul,IllegalImmi,8,R,0.5551,10,Feb,Jul,5,0.6357,0.7292,0.0934,0.0807,Month
BoW,Feb-Jul,IllegalImmi,8,RC,0.6119,10,Feb,Jul,5,0.6365,0.7092,0.0728,0.0246,Month
