topic,ideology,comp,n1,n2,units,vocab,jsd,cos,llr,top1,top2
GunControl,R,Jan_Feb,410,526,tokens,3136,0.0897122,0.86778,7493.38,;'s;school;citi;polic;shoot;peopl;bill;right;would,pass;polic;said;violenc;check;background;would;shoot;bill;hous
GunControl,R,Jan_Feb,410,526,nouns,2323,0.11305,0.888728,5921.29,new;police;city;people;firearm;state;bill;year;law;control,violence;check;bill;year;law;democrats;house;background;control;state
GunControl,R,Jan_Mar,410,561,tokens,3334,0.0959084,0.857522,8363.56,one;year;'s;polic;would;citi;peopl;school;bill;right,right;peopl;would;hous;ban;bill;zealand;'s;democrat;two
GunControl,R,Jan_Mar,410,561,nouns,2438,0.122709,0.855009,6614.05,new;police;firearm;bill;people;city;year;state;law;control,people;house;shooting;bill;firearm;zealand;control;state;new;law
GunControl,R,Jan_Apr,410,368,tokens,2916,0.0991177,0.877437,7053.73,;right;shoot;school;polic;bill;'s;citi;one;would,violenc;right;shoot;;'s;one;polic;use;bill;said
GunControl,R,Jan_Apr,410,368,nouns,2057,0.123758,0.899824,5421.4,new;police;city;people;year;bill;law;state;firearm;control,new;police;violence;bill;state;year;people;control;law;firearm
GunControl,R,Jan_May,410,421,tokens,2981,0.110117,0.82688,8369.8,democrat;ban;'s;school;polic;bill;right;citi;peopl;would,would;right;said;democrat;booker;vigil;student;school;'s;owner
GunControl,R,Jan_May,410,421,nouns,2150,0.141131,0.831645,6689.72,new;city;police;people;bill;law;control;firearm;state;year,state;new;law;student;control;year;school;firearm;booker;shooting
GunControl,R,Jan_Jun,410,326,tokens,2769,0.108141,0.829511,7189.76,;'s;school;polic;year;would;new;citi;bill;right,time;would;violenc;said;new;beach;polic;democrat;'s;virginia
GunControl,R,Jan_Jun,410,326,nouns,1943,0.140057,0.822557,5689.99,new;police;city;people;bill;state;control;year;firearm;law,city;police;firearm;people;violence;beach;virginia;shooting;control;law
GunControl,R,Jan_Jul,410,238,tokens,2604,0.124726,0.798784,6718.13,like;'s;polic;school;right;ban;democrat;would;bill;citi,gilroy;report;festiv;kill;shot;violenc;california;right;democrat;polic
GunControl,R,Jan_Jul,410,238,nouns,1800,0.153203,0.815005,5139.37,new;police;bill;firearm;year;people;city;control;state;law,gilroy;year;new;violence;people;shooting;california;control;law;police
GunControl,R,Jan_Aug,410,984,tokens,4092,0.105841,0.821915,11443.5,'s;school;polic;citi;would;right;bill;new;year;firearm,violenc;call;democrat;presid;el;polic;trump;paso;'s;new
GunControl,R,Jan_Aug,410,984,nouns,3108,0.145957,0.779023,9729.27,new;police;control;year;state;firearm;bill;people;city;law,violence;police;paso;president;law;shooting;people;control;trump;el
GunControl,R,Jan_Sep,410,645,tokens,3412,0.111099,0.810701,10232.7,;'s;right;one;school;would;citi;polic;bill;year,rourk;violenc;trump;mass;said;;right;beto;'s;texa
GunControl,R,Jan_Sep,410,645,nouns,2476,0.145561,0.799997,8264.52,new;year;bill;police;people;city;firearm;state;law;control,o’rourke;firearm;violence;control;shooting;people;beto;texas;trump;law
GunControl,R,Feb_Mar,526,561,tokens,3501,0.096757,0.834575,9894.84,pass;polic;violenc;check;bill;said;year;background;hous;would,attack;right;bill;two;zealand;would;'s;ban;hous;peopl
GunControl,R,Feb_Mar,526,561,nouns,2601,0.125109,0.835905,8197.02,violence;check;democrats;bill;background;year;state;law;house;control,people;house;shooting;bill;firearm;state;zealand;new;law;control
GunControl,R,Feb_Apr,526,368,tokens,3126,0.11286,0.830803,9200.97,polic;said;violenc;firearm;would;check;background;shoot;bill;hous,violenc;said;right;;peopl;use;firearm;bill;shoot;'s
GunControl,R,Feb_Apr,526,368,nouns,2249,0.139504,0.852305,7153.94,violence;check;democrats;law;year;house;bill;background;state;control,new;police;violence;control;law;state;people;bill;year;firearm
GunControl,R,Feb_May,526,421,tokens,3189,0.119771,0.766739,10551.9,peopl;said;would;polic;hous;bill;background;violenc;pass;check,would;right;said;school;booker;student;vigil;;'s;owner
GunControl,R,Feb_May,526,421,nouns,2341,0.152886,0.787108,8610.04,violence;check;democrats;year;background;state;bill;law;house;control,state;new;year;booker;firearm;shooting;student;law;school;control
GunControl,R,Feb_Jun,526,326,tokens,2979,0.123381,0.768408,9265.03,polic;said;violenc;would;check;background;firearm;year;bill;hous,call;would;polic;firearm;violenc;virginia;peopl;said;'s;beach
GunControl,R,Feb_Jun,526,326,nouns,2146,0.157258,0.77682,7385.8,violence;check;democrats;background;year;state;bill;law;house;control,city;police;firearm;violence;people;beach;control;law;shooting;virginia
GunControl,R,Feb_Jul,526,238,tokens,2862,0.148426,0.711005,8897.41,pass;polic;said;would;hous;firearm;background;bill;check;violenc,report;festiv;gilroy;kill;shot;peopl;right;polic;violenc;california
GunControl,R,Feb_Jul,526,238,nouns,2038,0.185532,0.743033,7007.98,violence;check;democrats;background;year;state;bill;law;house;control,gilroy;year;new;violence;police;california;law;shooting;control;people
GunControl,R,Feb_Aug,526,984,tokens,4227,0.111497,0.784439,14744.4,said;year;would;one;firearm;violenc;background;check;bill;hous,;said;paso;call;polic;el;violenc;'s;presid;trump
GunControl,R,Feb_Aug,526,984,nouns,3238,0.146683,0.76923,12463,violence;check;democrats;state;law;background;bill;year;house;control,violence;paso;president;police;people;el;law;trump;shooting;control
GunControl,R,Feb_Sep,526,645,tokens,3594,0.119696,0.767265,13232.1,polic;said;firearm;violenc;would;background;year;check;bill;hous,violenc;trump;mass;texa;'s;beto;said;firearm;right;
GunControl,R,Feb_Sep,526,645,nouns,2649,0.154456,0.782077,10774.5,violence;check;year;state;background;house;bill;democrats;control;law,o’rourke;violence;firearm;trump;people;beto;shooting;control;law;texas
GunControl,R,Mar_Apr,561,368,tokens,3259,0.100078,0.849472,8432.97,one;peopl;would;right;hous;ban;zealand;bill;democrat;two,polic;violenc;right;said;peopl;one;use;;year;bill
GunControl,R,Mar_Apr,561,368,nouns,2353,0.124082,0.849702,6590.42,people;house;bill;shooting;firearm;zealand;state;new;control;law,new;violence;police;people;firearm;bill;year;law;state;control
GunControl,R,Mar_May,561,421,tokens,3362,0.112211,0.796309,10432.4,right;would;peopl;hous;bill;zealand;democrat;two;ban;'s,said;;year;owner;'s;booker;student;vigil;democrat;school
GunControl,R,Mar_May,561,421,nouns,2449,0.142095,0.7937,8319.68,people;bill;house;shooting;firearm;zealand;state;new;control;law,state;new;school;booker;shooting;student;firearm;law;year;control
GunControl,R,Mar_Jun,561,326,tokens,3136,0.123386,0.766939,9571.5,attack;would;right;democrat;bill;hous;'s;ban;zealand;two,time;call;would;polic;virginia;said;democrat;violenc;'s;beach
GunControl,R,Mar_Jun,561,326,nouns,2262,0.158449,0.750051,7704.78,people;house;state;bill;zealand;shooting;firearm;law;control;new,president;police;firearm;people;violence;beach;virginia;law;shooting;control
GunControl,R,Mar_Jul,561,238,tokens,3014,0.140222,0.753,8734.78,attack;right;would;hous;two;bill;ban;zealand;democrat;'s,gilroy;festiv;year;shot;kill;right;violenc;polic;california;democrat
GunControl,R,Mar_Jul,561,238,nouns,2149,0.173762,0.76979,6850.01,people;shooting;house;bill;firearm;zealand;new;control;law;state,gilroy;police;control;year;people;shooting;california;law;new;violence
GunControl,R,Mar_Aug,561,984,tokens,4330,0.109632,0.772666,15474.5,right;would;hous;two;'s;bill;zealand;ban;firearm;democrat,said;violenc;call;democrat;'s;polic;paso;trump;presid;el
GunControl,R,Mar_Aug,561,984,nouns,3352,0.148883,0.730473,13353.5,people;shooting;house;bill;firearm;control;law;state;new;zealand,violence;police;paso;people;el;president;law;shooting;trump;control
GunControl,R,Mar_Sep,561,645,tokens,3725,0.114956,0.772632,13326.4,attack;one;right;ban;'s;bill;would;zealand;two;hous,rourk;violenc;said;right;'s;beto;texa;trump;mass;
GunControl,R,Mar_Sep,561,645,nouns,2718,0.149382,0.756189,10861.6,people;house;shooting;bill;law;zealand;firearm;new;control;state,o’rourke;firearm;violence;trump;people;control;law;texas;beto;shooting
GunControl,R,Apr_May,368,421,tokens,2891,0.108154,0.815298,7998.64,presid;violenc;'s;new;use;said;polic;right;bill;peopl,right;said;booker;owner;vigil;'s;democrat;student;new;school
GunControl,R,Apr_May,368,421,nouns,2054,0.135242,0.824404,6269.33,new;police;violence;people;state;bill;law;year;control;firearm,state;year;new;firearm;student;law;booker;control;shooting;school
GunControl,R,Apr_Jun,368,326,tokens,2717,0.117201,0.821852,7559.02,polic;violenc;year;use;new;bill;;right;'s;said,time;democrat;polic;new;violenc;beach;said;would;'s;virginia
GunControl,R,Apr_Jun,368,326,nouns,1864,0.149326,0.823773,5936.36,new;violence;police;people;law;control;year;firearm;state;bill,city;police;violence;firearm;people;beach;virginia;shooting;control;law
GunControl,R,Apr_Jul,368,238,tokens,2557,0.131933,0.800723,7024.95,presid;polic;violenc;said;firearm;right;bill;use;'s;new,gilroy;polic;california;new;festiv;violenc;kill;right;democrat;shot
GunControl,R,Apr_Jul,368,238,nouns,1728,0.160987,0.820405,5313.42,new;year;state;law;control;police;firearm;violence;bill;people,gilroy;year;new;shooting;people;law;violence;control;california;police
GunControl,R,Apr_Aug,368,984,tokens,4040,0.113746,0.812988,11838.4,said;right;one;new;'s;state;bill;firearm;use;year,said;violenc;democrat;call;el;trump;paso;'s;new;polic
GunControl,R,Apr_Aug,368,984,nouns,3028,0.151254,0.791617,9862.26,new;police;year;firearm;people;control;law;state;bill;violence,violence;police;people;paso;el;president;law;trump;shooting;control
GunControl,R,Apr_Sep,368,645,tokens,3377,0.121654,0.792254,10831.3,presid;said;use;polic;year;violenc;bill;one;new;right,one;rourk;violenc;trump;mass;new;said;right;texa;beto
GunControl,R,Apr_Sep,368,645,nouns,2425,0.156093,0.801693,8713.68,new;police;people;violence;firearm;year;bill;law;control;state,o’rourke;violence;firearm;trump;people;beto;control;law;shooting;texas
GunControl,R,May_Jun,421,326,tokens,2814,0.117365,0.774475,8100.63,right;owner;year;student;;vigil;new;booker;'s;school,time;call;polic;would;new;peopl;'s;violenc;beach;virginia
GunControl,R,May_Jun,421,326,nouns,1961,0.144221,0.786444,6189.89,state;new;year;control;firearm;shooting;law;school;booker;student,city;police;people;violence;beach;firearm;shooting;law;control;virginia
GunControl,R,May_Jul,421,238,tokens,2641,0.137835,0.733632,7687.26,violenc;would;said;right;owner;'s;vigil;school;booker;student,report;gilroy;festiv;kill;shot;right;polic;violenc;peopl;california
GunControl,R,May_Jul,421,238,nouns,1827,0.168639,0.765015,5899.71,state;year;new;firearm;shooting;law;school;control;booker;student,gilroy;year;new;violence;law;people;police;california;control;shooting
GunControl,R,May_Aug,421,984,tokens,4111,0.119799,0.758549,14124.1,owner;vigil;'s;year;booker;democrat;new;firearm;school;student,violenc;call;new;polic;'s;democrat;paso;el;presid;trump
GunControl,R,May_Aug,421,984,nouns,3102,0.15781,0.741217,11773.8,state;firearm;booker;law;school;student;shooting;year;new;control,violence;police;paso;el;law;people;president;trump;control;shooting
GunControl,R,May_Sep,421,645,tokens,3429,0.123635,0.749535,12162.2,would;owner;right;vigil;year;booker;school;'s;new;student,presid;rourk;violenc;trump;mass;'s;right;texa;beto;new
GunControl,R,May_Sep,421,645,nouns,2481,0.158544,0.761505,9821.29,state;year;new;firearm;booker;shooting;control;law;student;school,o’rourke;violence;firearm;people;trump;beto;control;texas;law;shooting
GunControl,R,Jun_Jul,326,238,tokens,2356,0.117493,0.816153,5884.22,call;new;'s;polic;would;democrat;firearm;beach;violenc;virginia,festiv;kill;year;shot;right;new;democrat;violenc;polic;california
GunControl,R,Jun_Jul,326,238,nouns,1600,0.141102,0.842042,4367.29,city;police;people;firearm;violence;beach;shooting;control;law;virginia,gilroy;year;new;police;violence;law;people;shooting;california;control
GunControl,R,Jun_Aug,326,984,tokens,3950,0.11873,0.795313,11345.3,new;said;democrat;'s;one;firearm;state;beach;violenc;virginia,said;violenc;democrat;call;'s;polic;trump;paso;new;el
GunControl,R,Jun_Aug,326,984,nouns,2949,0.157942,0.780028,9373.39,president;police;control;firearm;virginia;shooting;beach;violence;law;people,violence;police;paso;president;shooting;trump;control;law;people;el
GunControl,R,Jun_Sep,326,645,tokens,3236,0.123781,0.776311,10242.6,time;would;polic;new;'s;firearm;state;violenc;beach;virginia,trump;mass;;firearm;state;new;beto;right;'s;texa
GunControl,R,Jun_Sep,326,645,nouns,2297,0.161953,0.77249,8260.47,president;police;people;firearm;virginia;law;beach;shooting;control;violence,o’rourke;violence;texas;trump;law;people;shooting;control;firearm;beto
GunControl,R,Jul_Aug,238,984,tokens,3849,0.131653,0.782431,9677.44,state;shot;new;violenc;right;polic;year;democrat;one;california,said;democrat;call;violenc;'s;new;paso;polic;el;trump
GunControl,R,Jul_Aug,238,984,nouns,2839,0.168533,0.780216,7698.12,gilroy;year;new;violence;law;police;people;shooting;california;control,violence;law;paso;people;president;police;el;trump;control;shooting
GunControl,R,Jul_Sep,238,645,tokens,3121,0.138838,0.751386,9130.32,festiv;kill;state;shot;right;new;year;california;polic;violenc,violenc;trump;mass;state;firearm;new;texa;beto;right;'s
GunControl,R,Jul_Sep,238,645,nouns,2160,0.171938,0.771199,6988.64,gilroy;control;violence;new;police;people;shooting;law;california;year,o’rourke;people;law;beto;firearm;trump;violence;shooting;control;texas
GunControl,R,Aug_Sep,984,645,tokens,4402,0.0838544,0.865074,13007.8,state;violenc;said;call;polic;trump;new;'s;paso;el,one;violenc;trump;firearm;'s;state;new;said;beto;right
GunControl,R,Aug_Sep,984,645,nouns,3305,0.110154,0.859667,10766.6,violence;police;paso;el;people;president;trump;law;control;shooting,o’rourke;firearm;people;trump;violence;beto;texas;law;shooting;control
GunControl,RC,Jan_Feb,156,242,tokens,2058,0.142058,0.77252,4993.4,report;democrat;offic;weapon;new;firearm;citi;man;'s;shot,two;'s;firearm;new;school;aurora;offic;five;hous;law
GunControl,RC,Jan_Feb,156,242,nouns,1351,0.159784,0.800629,3670.03,weapon;city;year;people;police;firearm;shooting;control;state;man,school;house;state;violence;people;law;shooting;aurora;year;police
GunControl,RC,Jan_Mar,156,212,tokens,1998,0.162407,0.675234,5295.15,violenc;court;report;man;democrat;weapon;citi;firearm;shot;offic,nation;say;school;violenc;attack;ban;mosqu;zealand;christchurch;firearm
GunControl,RC,Jan_Mar,156,212,nouns,1298,0.185441,0.665271,4005.1,weapon;city;year;people;firearm;state;police;man;control;shooting,year;control;police;people;mosque;christchurch;zealand;new;shooting;law
GunControl,RC,Jan_Apr,156,157,tokens,1813,0.147295,0.798346,4134.02,report;democrat;man;new;firearm;weapon;offic;citi;court;shot,nation;bill;new;shot;two;old;firearm;man;law;citi
GunControl,RC,Jan_Apr,156,157,nouns,1171,0.163793,0.818362,2992.88,weapon;city;firearm;shooting;man;year;state;people;control;police,people;control;man;city;violence;shooting;law;bill;year;police
GunControl,RC,Jan_May,156,192,tokens,1923,0.144708,0.801126,4499.42,man;democrat;weapon;shot;one;citi;kill;offic;peopl;new,weapon;man;new;citi;one;would;two;law;school;violenc
GunControl,RC,Jan_May,156,192,nouns,1238,0.157135,0.818381,3092.29,weapon;city;firearm;police;year;people;man;state;control;shooting,city;man;firearm;violence;control;school;police;law;year;shooting
GunControl,RC,Jan_Jun,156,127,tokens,1617,0.144467,0.77966,3484,court;democrat;man;weapon;one;citi;firearm;new;'s;offic,new;one;old;man;citi;virginia;violenc;law;beach;say
GunControl,RC,Jan_Jun,156,127,nouns,1029,0.158162,0.813548,2459.52,weapon;city;firearm;shooting;people;man;year;control;state;police,law;control;beach;people;virginia;city;violence;police;shooting;year
GunControl,RC,Jan_Jul,156,115,tokens,1646,0.165151,0.766188,3914.71,democrat;man;one;citi;firearm;weapon;new;offic;'s;shot,call;firearm;new;shot;two;law;report;citi;old;california
GunControl,RC,Jan_Jul,156,115,nouns,1046,0.184112,0.789629,2813.96,weapon;city;firearm;shooting;state;control;people;year;man;police,california;control;new;year;violence;shooting;people;police;city;law
GunControl,RC,Jan_Aug,156,422,tokens,2604,0.16041,0.723255,6814.07,democrat;man;new;offic;citi;firearm;state;weapon;one;shot,ohio;dayton;texa;us;paso;law;trump;new;presid;el
GunControl,RC,Jan_Aug,156,422,nouns,1739,0.187828,0.701517,5163.69,weapon;city;firearm;year;man;people;police;state;shooting;control,texas;law;paso;police;el;shooting;violence;trump;control;people
GunControl,RC,Jan_Sep,156,187,tokens,1890,0.155333,0.726526,4797.34,court;report;democrat;weapon;offic;new;firearm;man;citi;shot,check;trump;gunman;right;say;would;texa;new;mass;law
GunControl,RC,Jan_Sep,156,187,nouns,1200,0.176826,0.726958,3501.9,weapon;city;firearm;year;control;state;police;people;shooting;man,trump;year;people;control;law;violence;shooting;state;texas;police
